# s  E(k)=eps-mu  kx  ky
3.455751918948773 -0.1870100625021687 3.141592653589793 0.3141592653589793
3.467834967616426 -0.1763610945577208 3.141592653589793 0.3262423140266324
3.479918016284079 -0.1653248939974193 3.141592653589793 0.3383253626942854
3.492001064951733 -0.1539030720876614 3.141592653589793 0.3504084113619385
3.504084113619386 -0.1420972963949003 3.141592653589793 0.3624914600295915
3.516167162287039 -0.1299092905421848 3.141592653589793 0.3745745086972446
3.528250210954692 -0.1173408339575129 3.141592653589793 0.3866575573648977
3.540333259622345 -0.1043937616140391 3.141592653589793 0.3987406060325506
3.552416308289998 -0.09106996376216958 3.141592653589793 0.4108236547002037
3.564499356957651 -0.07737138565359103 3.141592653589793 0.4229067033678567
3.576582405625304 -0.06330002725726591 3.141592653589793 0.4349897520355098
3.588665454292957 -0.04885794296744139 3.141592653589793 0.4470728007031629
3.60074850296061 -0.0340472413037094 3.141592653589793 0.4591558493708159
3.612831551628263 -0.01887008460316897 3.141592653589793 0.471238898038469
3.624914600295917 -0.003328688704726579 3.141592653589793 0.4833219467061221
3.63699764896357 0.0125746773744112 3.141592653589793 0.495404995373775
3.649080697631223 0.02883769177001072 3.141592653589793 0.5074880440414281
3.661163746298876 0.04545798010980062 3.141592653589794 0.5195710927090812
3.673246794966529 0.06243311586012357 3.141592653589793 0.5316541413767343
3.685329843634182 0.07976062068020817 3.141592653589793 0.5437371900443873
3.697412892301835 0.09743796478400213 3.141592653589793 0.5558202387120403
3.709495940969488 0.1154625673095163 3.141592653589793 0.5679032873796933
3.721578989637141 0.1338317966956263 3.141592653589793 0.5799863360473465
3.733662038304794 0.152542971066275 3.141592653589793 0.5920693847149995
3.745745086972447 0.1715933586220234 3.141592653589793 0.6041524333826526
3.7578281356401 0.1909801780388876 3.141592653589793 0.6162354820503055
3.769911184307754 0.2107005988744083 3.141592653589793 0.6283185307179586
3.781994232975407 0.2307517419808897 3.141592653589793 0.6404015793856117
3.79407728164306 0.2511306799257492 3.141592653589793 0.6524846280532648
3.806160330310713 0.2718344374189207 3.141592653589793 0.6645676767209178
3.818243378978366 0.2928599917472385 3.141592653589793 0.6766507253885709
3.830326427646019 0.3142042732157501 3.141592653589793 0.6887337740562238
3.842409476313672 0.3358641655958859 3.141592653589794 0.700816822723877
3.854492524981325 0.3578365065804233 3.141592653589793 0.71289987139153
3.866575573648978 0.3801180882451782 3.141592653589793 0.7249829200591831
3.878658622316631 0.4027056575173559 3.141592653589793 0.7370659687268361
3.890741670984284 0.4255959166504952 3.141592653589793 0.7491490173944891
3.902824719651937 0.4487855237059332 3.141592653589793 0.7612320660621422
3.914907768319591 0.4722710930407225 3.141592653589793 0.7733151147297953
3.926990816987244 0.496049195801928 3.141592653589793 0.7853981633974483
3.939073865654897 0.5201163604272374 3.141592653589793 0.7974812120651013
3.95115691432255 0.5444690731517995 3.141592653589793 0.8095642607327543
3.963239962990203 0.5691037785212292 3.141592653589794 0.8216473094004074
3.975323011657856 0.594016879910698 3.141592653589794 0.8337303580680605
3.987406060325509 0.6192047400500343 3.141592653589793 0.8458134067357135
3.999489108993162 0.6446636815547606 3.141592653589793 0.8578964554033665
4.011572157660815 0.6703899874629835 3.141592653589793 0.8699795040710196
4.023655206328469 0.6963799017780625 3.141592653589793 0.8820625527386727
4.035738254996121 0.7226296300169829 3.141592653589793 0.8941456014063257
4.047821303663774 0.7491353397643403 3.141592653589793 0.9062286500739787
4.059904352331428 0.7758931612318699 3.141592653589793 0.9183116987416319
4.07198740099908 0.8028991878234248 3.141592653589793 0.9303947474092849
4.084070449666733 0.8301494767053365 3.141592653589793 0.9424777960769379
4.096153498334385 0.8576400493820592 3.141592653589793 0.9545608447445909
4.108236547002039 0.8853668922770249 3.141592653589793 0.9666438934122441
4.120319595669692 0.9133259573186175 3.141592653589793 0.9787269420798971
4.132402644337344 0.9415131625311849 3.141592653589793 0.9908099907475501
4.144485693004997 0.9699243926310012 3.141592653589793 1.002893039415203
4.15656874167265 0.9985554996270894 3.141592653589793 1.014976088082856
4.168651790340304 1.027402303426822 3.141592653589793 1.027059136750509
4.180734839007958 1.056460592446208 3.141592653589793 1.039142185418162
4.19281788767561 1.085726124224775 3.141592653589793 1.051225234085815
4.204900936343264 1.115194626044965 3.141592653589793 1.063308282753469
4.216983985010916 1.144861795555936 3.141592653589793 1.075391331421121
4.22906703367857 1.174723301401709 3.141592653589793 1.087474380088775
4.241150082346223 1.20477478385353 3.141592653589793 1.099557428756428
4.253233131013877 1.235011855446385 3.141592653589793 1.111640477424081
4.26531617968153 1.265430101619565 3.141592653589793 1.123723526091734
4.277399228349183 1.296025081361179 3.141592653589793 1.135806574759387
4.289482277016836 1.326792327856542 3.141592653589793 1.14788962342704
4.301565325684489 1.357727349140314 3.141592653589793 1.159972672094693
4.313648374352142 1.388825628752323 3.141592653589793 1.172055720762346
4.325731423019795 1.420082626396964 3.141592653589793 1.184138769429999
4.337814471687447 1.451493778606066 3.141592653589793 1.196221818097652
4.349897520355101 1.483054499405162 3.141592653589793 1.208304866765305
4.361980569022753 1.514760180983018 3.141592653589793 1.220387915432958
4.374063617690406 1.546606194364381 3.141592653589793 1.232470964100611
4.386146666358059 1.578587890085794 3.141592653589793 1.244554012768264
4.398229715025712 1.610700598874408 3.141592653589793 1.256637061435917
4.410312763693366 1.642939632329693 3.141592653589793 1.26872011010357
4.422395812361019 1.675300283607931 3.141592653589793 1.280803158771223
4.434478861028672 1.707777828109413 3.141592653589793 1.292886207438876
4.446561909696325 1.740367524168218 3.141592653589793 1.30496925610653
4.458644958363978 1.773064613744488 3.141592653589793 1.317052304774182
4.470728007031632 1.8058643231191 3.141592653589793 1.329135353441836
4.482811055699285 1.838761863590609 3.141592653589793 1.341218402109489
4.494894104366939 1.871752432174404 3.141592653589793 1.353301450777142
4.506977153034592 1.904831212303925 3.141592653589793 1.365384499444795
4.519060201702245 1.937993374533877 3.141592653589793 1.377467548112448
4.531143250369897 1.971234077245325 3.141592653589793 1.389550596780101
4.543226299037551 2.004548467352554 3.141592653589793 1.401633645447754
4.555309347705204 2.037931681011615 3.141592653589793 1.413716694115407
4.567392396372856 2.071378844330441 3.141592653589793 1.42579974278306
4.579475445040509 2.104885074080424 3.141592653589793 1.437882791450713
4.591558493708162 2.138445478409357 3.141592653589793 1.449965840118366
4.603641542375815 2.172055157555635 3.141592653589793 1.462048888786019
4.615724591043468 2.205709204563619 3.141592653589793 1.474131937453672
4.62780763971112 2.239402706000033 3.141592653589793 1.486214986121325
4.639890688378774 2.273130742671326 3.141592653589793 1.498298034788978
4.651973737046427 2.30688839034186 3.141592653589793 1.510381083456631
4.664056785714081 2.340670720452842 3.141592653589793 1.522464132124284
4.676139834381734 2.374472800841883 3.141592653589793 1.534547180791937
4.688222883049387 2.408289696463091 3.141592653589793 1.546630229459591
4.70030593171704 2.442116470107572 3.141592653589793 1.558713278127243
4.712388980384693 2.475948183124261 3.141592653589793 1.570796326794897
4.724472029052347 2.50977989614095 3.141592653589793 1.58287937546255
4.736555077719999 2.543606669785431 3.141592653589793 1.594962424130203
4.748638126387652 2.577423565406639 3.141592653589793 1.607045472797856
4.760721175055306 2.611225645795681 3.141592653589793 1.619128521465509
4.772804223722959 2.645007975906662 3.141592653589793 1.631211570133162
4.784887272390612 2.678765623577196 3.141592653589793 1.643294618800815
4.796970321058264 2.712493660248489 3.141592653589793 1.655377667468468
4.809053369725918 2.746187161684904 3.141592653589793 1.667460716136121
4.821136418393571 2.779841208692887 3.141592653589793 1.679543764803774
4.833219467061223 2.813450887839165 3.141592653589793 1.691626813471427
4.845302515728877 2.847011292168098 3.141592653589793 1.70370986213908
4.857385564396529 2.88051752191808 3.141592653589793 1.715792910806733
4.869468613064183 2.913964685236908 3.141592653589793 1.727875959474386
4.881551661731836 2.947347898895969 3.141592653589793 1.739959008142039
4.893634710399489 2.980662289003197 3.141592653589793 1.752042056809692
4.905717759067143 3.013902991714645 3.141592653589793 1.764125105477345
4.917800807734795 3.047065153944597 3.141592653589793 1.776208154144998
4.929883856402448 3.080143934074118 3.141592653589793 1.788291202812651
4.941966905070101 3.113134502657913 3.141592653589793 1.800374251480304
4.954049953737754 3.146032043129423 3.141592653589793 1.812457300147957
4.966133002405408 3.178831752504034 3.141592653589793 1.824540348815611
4.97821605107306 3.211528842080305 3.141592653589793 1.836623397483264
4.990299099740714 3.24411853813911 3.141592653589793 1.848706446150917
5.002382148408366 3.276596082640591 3.141592653589793 1.86078949481857
5.014465197076019 3.308956733918829 3.141592653589793 1.872872543486223
5.026548245743673 3.341195767374114 3.141592653589793 1.884955592153876
5.038631294411325 3.373308476162728 3.141592653589793 1.897038640821529
5.050714343078978 3.40529017188414 3.141592653589793 1.909121689489182
5.062797391746631 3.437136185265505 3.141592653589793 1.921204738156835
5.074880440414285 3.468841866843361 3.141592653589793 1.933287786824488
5.086963489081938 3.500402587642456 3.141592653589793 1.945370835492141
5.099046537749591 3.531813739851558 3.141592653589793 1.957453884159794
