# kx ky |F(k)| (fftshifted indices)
-62 42 7.42859e-07
-62 43 6.8262e-07
-62 44 6.97623e-07
-62 45 6.52111e-07
-62 46 6.60187e-07
-62 47 6.25798e-07
-62 48 6.2926e-07
-62 49 6.03266e-07
-62 50 6.03823e-07
-62 51 5.84184e-07
-62 52 5.83079e-07
-62 53 5.68285e-07
-62 54 5.66409e-07
-62 55 5.5535e-07
-62 56 5.53336e-07
-62 57 5.45205e-07
-62 58 5.43504e-07
-62 59 5.37713e-07
-62 60 5.36654e-07
-62 61 5.32774e-07
-62 62 5.32612e-07
-62 63 5.30322e-07

-61 -64 5.31553e-07
-61 -63 5.33279e-07
-61 -62 5.32774e-07
-61 -61 5.35982e-07
-61 -60 5.36454e-07
-61 -59 5.41457e-07
-61 -58 5.42639e-07
-61 -57 5.49847e-07
-61 -56 5.51405e-07
-61 -55 5.61375e-07
-61 -54 5.62861e-07
-61 -53 5.76362e-07
-61 -52 5.77148e-07
-61 -51 5.95241e-07
-61 -50 5.94438e-07
-61 -49 6.18583e-07
-61 -48 6.14944e-07
-61 -47 6.47132e-07
-61 -46 6.38919e-07
-61 -45 6.81842e-07
-61 -44 6.66678e-07
-61 -43 7.23931e-07
-61 -42 6.98617e-07
-61 -41 7.74939e-07
-61 -40 7.35253e-07
-61 -39 8.3681e-07
-61 -38 7.77295e-07
-61 -37 9.11984e-07
-61 -36 8.25746e-07
-61 -35 1.00352e-06
-61 -34 8.82069e-07
-61 -33 1.11526e-06
-61 -32 9.4844e-07
-61 -31 1.25204e-06
-61 -30 1.02813e-06
-61 -29 1.42007e-06
-61 -28 1.12609e-06
-61 -27 1.62737e-06
-61 -26 1.24982e-06
-61 -25 1.88473e-06
-61 -24 1.41078e-06
-61 -23 2.20707e-06
-61 -22 1.62656e-06
-61 -21 2.61605e-06
-61 -20 1.92467e-06
-61 -19 3.14469e-06
-61 -18 2.34914e-06
-61 -17 3.84623e-06
-61 -16 2.97315e-06
-61 -15 4.81185e-06
-61 -14 3.92482e-06
-61 -13 6.20895e-06
-61 -12 5.44522e-06
-61 -11 8.37185e-06
-61 -10 8.03424e-06
-61 -9 1.20464e-05
-61 -8 1.28775e-05
-61 -7 1.91779e-05
-61 -6 2.33928e-05
-61 -5 3.62482e-05
-61 -4 5.24811e-05
-61 -3 0.000106845
-61 -2 1.78779e-05
-61 -1 0.00303398
-61 0 0.011191
-61 1 0.00303398
-61 2 1.78779e-05
-61 3 0.000106845
-61 4 5.24811e-05
-61 5 3.62482e-05
-61 6 2.33928e-05
-61 7 1.91779e-05
-61 8 1.28775e-05
-61 9 1.20464e-05
-61 10 8.03424e-06
-61 11 8.37185e-06
-61 12 5.44522e-06
-61 13 6.20895e-06
-61 14 3.92482e-06
-61 15 4.81185e-06
-61 16 2.97315e-06
-61 17 3.84623e-06
-61 18 2.34914e-06
-61 19 3.14469e-06
-61 20 1.92467e-06
-61 21 2.61605e-06
-61 22 1.62656e-06
-61 23 2.20707e-06
-61 24 1.41078e-06
-61 25 1.88473e-06
-61 26 1.24982e-06
-61 27 1.62737e-06
-61 28 1.12609e-06
-61 29 1.42007e-06
-61 30 1.02813e-06
-61 31 1.25204e-06
-61 32 9.4844e-07
-61 33 1.11526e-06
-61 34 8.82069e-07
-61 35 1.00352e-06
-61 36 8.25746e-07
-61 37 9.11984e-07
-61 38 7.77295e-07
-61 39 8.3681e-07
-61 40 7.35253e-07
-61 41 7.74939e-07
-61 42 6.98617e-07
-61 43 7.23931e-07
-61 44 6.66678e-07
-61 45 6.81842e-07
-61 46 6.38919e-07
-61 47 6.47132e-07
-61 48 6.14944e-07
-61 49 6.18583e-07
-61 50 5.94438e-07
-61 51 5.95241e-07
-61 52 5.77148e-07
-61 53 5.76362e-07
-61 54 5.62861e-07
-61 55 5.61375e-07
-61 56 5.51405e-07
-61 57 5.49847e-07
-61 58 5.42639e-07
-61 59 5.41457e-07
-61 60 5.36454e-07
-61 61 5.35982e-07
-61 62 5.32774e-07
-61 63 5.33279e-07

-60 -64 5.35292e-07
-60 -63 5.34017e-07
-60 -62 5.36654e-07
-60 -61 5.36454e-07
-60 -60 5.40778e-07
-60 -59 5.41357e-07
-60 -58 5.47774e-07
-60 -57 5.48779e-07
-60 -56 5.57835e-07
-60 -55 5.588e-07
-60 -54 5.71247e-07
-60 -53 5.71528e-07
-60 -52 5.88409e-07
-60 -51 5.8709e-07
-60 -50 6.09854e-07
-60 -49 6.05641e-07
-60 -48 6.36286e-07
-60 -47 6.27359e-07
-60 -46 6.68615e-07
-60 -45 6.52452e-07
-60 -44 7.0801e-07
-60 -43 6.81173e-07
-60 -42 7.55963e-07
-60 -41 7.13845e-07
-60 -40 8.14358e-07
-60 -39 7.50908e-07
-60 -38 8.85568e-07
-60 -37 7.92999e-07
-60 -36 9.72563e-07
-60 -35 8.41085e-07
-60 -34 1.07905e-06
-60 -33 8.96668e-07
-60 -32 1.20966e-06
-60 -31 9.62109e-07
-60 -30 1.37021e-06
-60 -29 1.04111e-06
-60 -28 1.5681e-06
-60 -27 1.13948e-06
-60 -26 1.81294e-06
-60 -25 1.26622e-06
-60 -24 2.11764e-06
-60 -23 1.43539e-06
-60 -22 2.50028e-06
-60 -21 1.66898e-06
-60 -20 2.9875e-06
-60 -19 2.00195e-06
-60 -18 3.62085e-06
-60 -17 2.49136e-06
-60 -16 4.46925e-06
-60 -15 3.23433e-06
-60 -14 5.65482e-06
-60 -13 4.40643e-06
-60 -12 7.41132e-06
-60 -11 6.35253e-06
-60 -10 1.0231e-05
-60 -9 9.83188e-06
-60 -8 1.5294e-05
-60 -7 1.68085e-05
-60 -6 2.60222e-05
-60 -5 3.38018e-05
-60 -4 5.53618e-05
-60 -3 0.000104592
-60 -2 2.06946e-05
-60 -1 0.00304407
-60 0 0.0112356
-60 1 0.00304407
-60 2 2.06946e-05
-60 3 0.000104592
-60 4 5.53618e-05
-60 5 3.38018e-05
-60 6 2.60222e-05
-60 7 1.68085e-05
-60 8 1.5294e-05
-60 9 9.83188e-06
-60 10 1.0231e-05
-60 11 6.35253e-06
-60 12 7.41132e-06
-60 13 4.40643e-06
-60 14 5.65482e-06
-60 15 3.23433e-06
-60 16 4.46925e-06
-60 17 2.49136e-06
-60 18 3.62085e-06
-60 19 2.00195e-06
-60 20 2.9875e-06
-60 21 1.66898e-06
-60 22 2.50028e-06
-60 23 1.43539e-06
-60 24 2.11764e-06
-60 25 1.26622e-06
-60 26 1.81294e-06
-60 27 1.13948e-06
-60 28 1.5681e-06
-60 29 1.04111e-06
-60 30 1.37021e-06
-60 31 9.62109e-07
-60 32 1.20966e-06
-60 33 8.96668e-07
-60 34 1.07905e-06
-60 35 8.41085e-07
-60 36 9.72563e-07
-60 37 7.92999e-07
-60 38 8.85568e-07
-60 39 7.50908e-07
-60 40 8.14358e-07
-60 41 7.13845e-07
-60 42 7.55963e-07
-60 43 6.81173e-07
-60 44 7.0801e-07
-60 45 6.52452e-07
-60 46 6.68615e-07
-60 47 6.27359e-07
-60 48 6.36286e-07
-60 49 6.05641e-07
-60 50 6.09854e-07
-60 51 5.8709e-07
-60 52 5.88409e-07
-60 53 5.71528e-07
-60 54 5.71247e-07
-60 55 5.588e-07
-60 56 5.57835e-07
-60 57 5.48779e-07
-60 58 5.47774e-07
-60 59 5.41357e-07
-60 60 5.40778e-07
-60 61 5.36454e-07
-60 62 5.36654e-07
-60 63 5.34017e-07

-59 -64 5.36503e-07
-59 -63 5.38681e-07
-59 -62 5.37713e-07
-59 -61 5.41457e-07
-59 -60 5.41357e-07
-59 -59 5.47086e-07
-59 -58 5.47467e-07
-59 -57 5.55731e-07
-59 -56 5.56098e-07
-59 -55 5.67648e-07
-59 -54 5.67322e-07
-59 -53 5.83205e-07
-59 -52 5.81227e-07
-59 -51 6.02904e-07
-59 -50 5.97907e-07
-59 -49 6.27419e-07
-59 -48 6.17465e-07
-59 -47 6.5763e-07
-59 -46 6.40006e-07
-59 -45 6.94681e-07
-59 -44 6.65637e-07
-59 -43 7.40039e-07
-59 -42 6.94483e-07
-59 -41 7.95576e-07
-59 -40 7.26713e-07
-59 -39 8.63652e-07
-59 -38 7.62593e-07
-59 -37 9.47232e-07
-59 -36 8.02585e-07
-59 -35 1.05e-06
-59 -34 8.47518e-07
-59 -33 1.17654e-06
-59 -32 8.98846e-07
-59 -31 1.33252e-06
-59 -30 9.59069e-07
-59 -29 1.525e-06
-59 -28 1.03236e-06
-59 -27 1.76291e-06
-59 -26 1.12555e-06
-59 -25 2.05782e-06
-59 -24 1.24959e-06
-59 -23 2.42528e-06
-59 -22 1.42193e-06
-59 -21 2.88731e-06
-59 -20 1.67041e-06
-59 -19 3.47693e-06
-59 -18 2.04008e-06
-59 -17 4.24699e-06
-59 -16 2.60605e-06
-59 -15 5.28804e-06
-59 -14 3.49955e-06
-59 -13 6.76687e-06
-59 -12 4.9665e-06
-59 -11 9.01831e-06
-59 -10 7.51468e-06
-59 -9 1.27922e-05
-59 -8 1.23446e-05
-59 -7 2.00493e-05
-59 -6 2.29106e-05
-59 -5 3.73312e-05
-59 -4 5.22424e-05
-59 -3 0.000108645
-59 -2 1.72841e-05
-59 -1 0.00306422
-59 0 0.0113005
-59 1 0.00306422
-59 2 1.72841e-05
-59 3 0.000108645
-59 4 5.22424e-05
-59 5 3.73312e-05
-59 6 2.29106e-05
-59 7 2.00493e-05
-59 8 1.23446e-05
-59 9 1.27922e-05
-59 10 7.51468e-06
-59 11 9.01831e-06
-59 12 4.9665e-06
-59 13 6.76687e-06
-59 14 3.49955e-06
-59 15 5.28804e-06
-59 16 2.60605e-06
-59 17 4.24699e-06
-59 18 2.04008e-06
-59 19 3.47693e-06
-59 20 1.67041e-06
-59 21 2.88731e-06
-59 22 1.42193e-06
-59 23 2.42528e-06
-59 24 1.24959e-06
-59 25 2.05782e-06
-59 26 1.12555e-06
-59 27 1.76291e-06
-59 28 1.03236e-06
